,RoomType,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,year,day,month,Predicted
2887,Venus,2,0,Buffet,0,0,1.0,3.0,0.0,50.0,Online,0,0.0,112.2,2018.0,Wednesday,April,1.0
2888,Venus,3,0,Buffet,0,0,0.0,2.0,0.0,130.0,Online,0,0.0,159.3,2018.0,Saturday,June,0.0
2889,Venus,2,0,Buffet,1,0,2.0,3.0,0.0,57.0,Online,0,0.0,132.6,2018.0,Tuesday,May,0.0
2890,Neptune,1,0,Buffet,1,0,0.0,2.0,0.0,0.0,Online,0,0.0,96.0,2018.0,Saturday,December,1.0
2891,Venus,2,0,Buffet,0,0,1.0,2.0,0.0,91.0,Online,0,0.0,140.4,2018.0,Sunday,May,0.0
2892,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,4.0,Online,0,0.0,89.0,2018.0,Thursday,March,0.0
2893,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,90.0,Online,0,0.0,90.95,2018.0,Friday,April,0.0
2894,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,2.0,Online,0,0.0,95.0,2018.0,Sunday,November,1.0
2895,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,290.0,Online,0,0.0,73.95,2018.0,Saturday,December,0.0
2896,Neptune,3,0,Buffet,0,0,0.0,3.0,0.0,157.0,Offline,0,0.0,92.65,2018.0,Saturday,December,1.0
2897,Jupiter,2,2,Buffet,0,0,1.0,3.0,0.0,14.0,Online,0,0.0,191.5,2018.0,Wednesday,April,1.0
2898,Venus,3,0,Buffet,0,0,1.0,1.0,0.0,6.0,Online,0,0.0,152.0,2018.0,Monday,April,0.0
2899,Venus,1,0,Luxury Buffet,1,1,0.0,1.0,0.0,0.0,Complementary,0,0.0,0.0,2017.0,Saturday,December,1.0
2900,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,116.0,Offline,0,0.0,61.0,2018.0,Wednesday,February,0.0
2901,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,15.0,Online,0,0.0,105.0,2017.0,Friday,September,0.0
2902,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,4.0,Offline,0,0.0,90.0,2017.0,Friday,October,0.0
2903,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,19.0,Offline,1,1.0,90.0,2017.0,Friday,October,0.0
2904,Neptune,1,0,Buffet,0,0,0.0,1.0,11.0,27.0,Corporate,1,1.0,65.0,2018.0,Friday,June,0.0
2905,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Online,0,0.0,99.0,2017.0,Friday,August,0.0
2906,Neptune,2,0,Buffet,0,0,2.0,0.0,0.0,0.0,Online,0,0.0,126.0,2017.0,Wednesday,October,0.0
2907,Venus,2,0,Buffet,1,0,0.0,4.0,0.0,25.0,Online,0,0.0,126.23,2018.0,Thursday,June,0.0
2908,Neptune,2,1,Buffet,1,1,0.0,4.0,0.0,45.0,Online,0,0.0,161.1,2018.0,Friday,August,0.0
2909,Neptune,2,0,Luxury Buffet,1,0,0.0,3.0,0.0,71.0,Offline,0,0.0,126.0,2018.0,Thursday,May,0.0
2910,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,76.0,Offline,0,0.0,71.4,2017.0,Saturday,September,1.0
2911,Neptune,1,0,Luxury Buffet,0,0,2.0,1.0,0.0,80.0,Offline,0,0.0,100.0,2018.0,Tuesday,April,0.0
2912,Venus,2,0,Luxury Buffet,0,0,0.0,0.0,0.0,0.0,Online,0,0.0,0.0,2017.0,Sunday,October,0.0
2913,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,1.0,Online,0,0.0,99.33,2018.0,Friday,August,1.0
2914,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,183.0,Online,0,0.0,90.95,2018.0,Monday,August,0.0
2915,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,3.0,Complementary,0,0.0,0.0,2017.0,Friday,August,0.0
2916,Neptune,2,1,Buffet,2,0,0.0,2.0,0.0,112.0,Online,0,0.0,121.5,2018.0,Sunday,July,1.0
2917,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,304.0,Online,0,0.0,89.0,2018.0,Saturday,November,0.0
2918,Venus,2,0,Buffet,1,0,1.0,3.0,0.0,26.0,Online,0,0.0,151.0,2018.0,Saturday,May,1.0
2919,Neptune,2,0,Luxury Buffet,0,0,1.0,2.0,0.0,418.0,Online,0,0.0,107.0,2018.0,Wednesday,September,0.0
2920,Neptune,1,0,Buffet,0,0,0.0,1.0,4.0,1.0,Corporate,1,0.0,76.0,2018.0,Friday,January,0.0
2921,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,159.0,Offline,0,0.0,70.0,2018.0,Monday,April,1.0
2922,Venus,2,0,Buffet,1,0,0.0,2.0,0.0,161.0,Online,0,0.0,109.8,2018.0,Saturday,August,1.0
2923,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,120.0,Online,0,0.0,72.76,2018.0,Saturday,May,0.0
2924,Neptune,2,0,Buffet,1,0,1.0,0.0,0.0,14.0,Online,0,0.0,101.0,2018.0,Tuesday,June,0.0
2925,Neptune,1,0,Buffet,0,0,2.0,0.0,0.0,2.0,Corporate,0,0.0,65.0,2017.0,Wednesday,September,0.0
2926,Venus,3,0,Buffet,0,0,1.0,1.0,0.0,204.0,Online,0,0.0,133.2,2018.0,Monday,December,1.0
2927,Neptune,1,0,Buffet,0,0,2.0,2.0,0.0,229.0,Online,0,0.0,80.75,2018.0,Monday,October,0.0
2928,Venus,2,0,Buffet,3,0,2.0,2.0,0.0,86.0,Offline,0,0.0,90.95,2018.0,Monday,September,0.0
2929,Neptune,1,0,Buffet,0,0,0.0,1.0,1.0,1.0,Corporate,1,1.0,65.0,2017.0,Sunday,November,0.0
2930,Venus,1,0,Buffet,0,0,1.0,3.0,0.0,7.0,Aviation,0,0.0,110.0,2018.0,Saturday,October,0.0
2931,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,8.0,Corporate,1,1.0,66.0,2018.0,Sunday,January,0.0
2932,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,24.0,Online,0,0.0,101.0,2018.0,Saturday,June,1.0
2933,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,0.0,Online,0,0.0,135.0,2018.0,Thursday,May,1.0
2934,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,60.0,Offline,0,0.0,75.0,2018.0,Tuesday,March,0.0
2935,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,57.0,Offline,0,0.0,90.67,2018.0,Sunday,June,1.0
2936,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,265.0,Online,0,0.0,73.95,2018.0,Wednesday,December,0.0
2937,Neptune,2,0,Not Selected,1,0,1.0,5.0,0.0,15.0,Online,0,0.0,67.32,2018.0,Thursday,December,1.0
2938,Jupiter,2,2,Buffet,0,0,2.0,1.0,0.0,36.0,Online,0,0.0,209.7,2018.0,Monday,June,1.0
2939,Venus,2,0,Buffet,0,0,1.0,1.0,0.0,45.0,Online,0,0.0,117.45,2018.0,Wednesday,September,0.0
2940,Neptune,2,0,Not Selected,0,0,2.0,4.0,0.0,1.0,Online,0,0.0,79.0,2018.0,Sunday,February,0.0
2941,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,55.0,Offline,0,0.0,80.0,2018.0,Friday,April,1.0
2942,Neptune,2,0,Not Selected,0,0,1.0,1.0,0.0,44.0,Online,0,0.0,107.1,2018.0,Monday,April,1.0
2943,Venus,3,0,Buffet,0,0,1.0,2.0,0.0,127.0,Online,0,0.0,152.4,2018.0,Wednesday,June,0.0
2944,Venus,3,0,Buffet,1,0,0.0,2.0,0.0,72.0,Online,0,0.0,168.3,2018.0,Thursday,September,0.0
2945,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,29.0,Online,0,0.0,96.3,2017.0,Friday,October,1.0
2946,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,213.0,Offline,0,0.0,130.0,2018.0,Thursday,June,0.0
2947,Jupiter,1,0,Not Selected,0,0,1.0,0.0,0.0,1.0,Online,0,0.0,195.0,2018.0,Wednesday,September,1.0
2948,Neptune,2,1,Luxury Buffet,2,0,0.0,1.0,0.0,184.0,Online,0,0.0,164.25,2018.0,Friday,August,1.0
2949,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,100.0,Online,0,0.0,91.5,2018.0,Friday,April,0.0
2950,Venus,2,0,Buffet,1,0,2.0,5.0,0.0,90.0,Online,0,0.0,89.74,2018.0,Tuesday,March,0.0
2951,Saturn,2,0,Buffet,1,0,2.0,1.0,0.0,54.0,Offline,0,0.0,95.0,2018.0,Monday,October,1.0
2952,Venus,2,0,Buffet,0,0,1.0,1.0,0.0,30.0,Online,0,0.0,143.55,2018.0,Monday,September,0.0
2953,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,24.0,Online,0,0.0,108.5,2018.0,Wednesday,April,0.0
2954,Neptune,2,0,Not Selected,1,0,1.0,2.0,0.0,40.0,Online,0,0.0,73.1,2018.0,Wednesday,March,0.0
2955,Jupiter,2,0,Buffet,1,0,2.0,3.0,0.0,30.0,Corporate,0,0.0,170.63,2018.0,Tuesday,September,1.0
2956,Venus,3,0,Buffet,0,0,1.0,1.0,0.0,41.0,Online,0,0.0,150.3,2018.0,Monday,June,0.0
2957,Neptune,2,0,Not Selected,1,0,1.0,0.0,0.0,40.0,Online,0,0.0,97.2,2018.0,Tuesday,October,1.0
2958,Neptune,2,0,Not Selected,2,0,0.0,5.0,0.0,222.0,Online,0,0.0,70.55,2018.0,Thursday,December,0.0
2959,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,127.0,Online,0,0.0,96.3,2018.0,Wednesday,June,0.0
2960,Neptune,2,0,Not Selected,1,0,2.0,3.0,0.0,127.0,Online,0,0.0,55.9,2018.0,Monday,April,0.0
2961,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,6.0,Online,0,0.0,138.0,2018.0,Sunday,December,0.0
2962,Venus,2,0,Buffet,1,0,1.0,2.0,0.0,35.0,Offline,0,0.0,75.0,2017.0,Thursday,October,0.0
2963,Neptune,1,0,Luxury Buffet,0,0,0.0,2.0,0.0,39.0,Offline,0,0.0,87.0,2017.0,Monday,August,0.0
2964,Neptune,1,0,Not Selected,1,0,0.0,1.0,0.0,36.0,Online,0,0.0,72.07,2018.0,Thursday,September,0.0
2965,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,231.0,Online,0,0.0,90.95,2018.0,Tuesday,August,0.0
2966,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,27.0,Online,0,0.0,77.0,2018.0,Monday,January,1.0
2967,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,433.0,Offline,0,0.0,70.0,2018.0,Saturday,September,1.0
2968,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,15.0,Online,0,0.0,145.0,2018.0,Saturday,October,0.0
2969,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,113.0,Offline,0,0.0,72.25,2018.0,Saturday,July,1.0
2970,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,290.0,Online,0,0.0,73.95,2018.0,Saturday,December,0.0
2971,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,48.0,Offline,0,0.0,43.5,2017.0,Friday,November,1.0
2972,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,180.0,Online,0,0.0,70.0,2017.0,Monday,October,1.0
2973,Neptune,2,0,Not Selected,2,0,2.0,2.0,0.0,166.0,Online,0,0.0,102.6,2018.0,Sunday,September,0.0
2974,Venus,1,0,Buffet,2,0,0.0,1.0,16.0,0.0,Complementary,1,0.0,0.0,2018.0,Saturday,February,0.0
2975,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,14.0,Online,0,0.0,109.75,2017.0,Thursday,September,1.0
2976,Neptune,2,0,Buffet,0,0,4.0,10.0,0.0,102.0,Offline,0,0.0,79.29,2018.0,Monday,June,0.0
2977,Neptune,2,0,Buffet,2,0,2.0,2.0,0.0,5.0,Online,0,0.0,122.48,2018.0,Sunday,December,1.0
2978,Venus,2,0,Buffet,0,0,0.0,5.0,0.0,83.0,Online,0,0.0,127.8,2018.0,Thursday,July,0.0
2979,Neptune,2,0,Buffet,1,0,1.0,4.0,0.0,94.0,Offline,0,0.0,80.75,2018.0,Wednesday,March,1.0
2980,Venus,2,0,Buffet,0,0,1.0,2.0,0.0,38.0,Online,0,0.0,140.4,2018.0,Sunday,May,0.0
2981,Venus,2,0,Buffet,0,0,1.0,3.0,0.0,101.0,Offline,0,0.0,61.5,2017.0,Sunday,December,0.0
2982,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,31.0,Offline,0,0.0,75.0,2018.0,Sunday,September,0.0
2983,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,3.0,Offline,0,0.0,55.0,2018.0,Tuesday,March,1.0
2984,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,36.0,Online,0,0.0,135.9,2018.0,Saturday,August,1.0
2985,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,280.0,Offline,0,0.0,110.0,2018.0,Wednesday,September,0.0
2986,Neptune,1,0,Buffet,1,0,1.0,2.0,0.0,82.0,Online,0,0.0,81.9,2018.0,Sunday,April,1.0
2987,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,228.0,Online,0,0.0,102.85,2018.0,Friday,October,0.0
2988,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,183.0,Online,0,0.0,96.3,2018.0,Saturday,October,0.0
2989,Venus,2,0,Buffet,1,0,2.0,4.0,0.0,56.0,Online,0,0.0,101.72,2018.0,Friday,March,0.0
2990,Neptune,1,0,Buffet,1,0,1.0,1.0,0.0,100.0,Online,0,0.0,91.9,2018.0,Wednesday,April,0.0
2991,Venus,2,0,Buffet,0,0,1.0,1.0,0.0,44.0,Offline,0,0.0,96.3,2018.0,Monday,June,0.0
2992,Neptune,1,0,Buffet,0,1,0.0,1.0,1.0,1.0,Corporate,1,0.0,88.0,2018.0,Thursday,November,0.0
2993,Venus,3,0,Buffet,2,0,0.0,1.0,0.0,5.0,Online,0,0.0,161.0,2018.0,Sunday,November,0.0
2994,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,50.0,Online,0,0.0,48.6,2018.0,Sunday,March,0.0
2995,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,59.0,Offline,0,0.0,80.75,2018.0,Saturday,April,0.0
2996,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,0.0,Online,0,0.0,117.04,2017.0,Friday,September,0.0
2997,Neptune,1,0,Buffet,1,0,0.0,1.0,20.0,2.0,Corporate,1,0.0,67.0,2018.0,Saturday,April,0.0
2998,Neptune,2,1,Buffet,2,1,1.0,1.0,0.0,27.0,Online,0,0.0,195.5,2018.0,Wednesday,August,0.0
2999,Venus,2,0,Buffet,1,0,2.0,2.0,0.0,16.0,Online,0,0.0,98.6,2018.0,Monday,December,0.0
3000,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,4.0,Online,0,0.0,79.0,2018.0,Monday,February,0.0
3001,Venus,2,0,Buffet,1,0,2.0,2.0,0.0,106.0,Online,0,0.0,90.95,2018.0,Tuesday,April,1.0
3002,Venus,2,0,Buffet,0,0,1.0,2.0,0.0,51.0,Online,0,0.0,123.3,2018.0,Sunday,September,0.0
3003,Neptune,2,0,Luxury Buffet,1,0,2.0,1.0,0.0,87.0,Offline,0,0.0,112.25,2018.0,Tuesday,October,1.0
3004,Neptune,2,0,Not Selected,0,0,2.0,8.0,0.0,80.0,Online,0,0.0,73.1,2018.0,Friday,March,0.0
3005,Neptune,2,0,Buffet,1,0,1.0,4.0,0.0,172.0,Online,0,0.0,79.03,2018.0,Wednesday,July,0.0
3006,Neptune,1,0,Buffet,1,0,0.0,2.0,1.0,1.0,Corporate,1,0.0,40.0,2017.0,Friday,November,1.0
3007,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,22.0,Online,0,0.0,84.33,2018.0,Saturday,March,1.0
3008,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,211.0,Offline,0,0.0,100.0,2018.0,Sunday,May,0.0
3009,Neptune,2,0,Buffet,2,0,0.0,3.0,0.0,32.0,Online,0,0.0,111.3,2018.0,Saturday,April,0.0
3010,Venus,3,0,Buffet,2,0,1.0,5.0,0.0,218.0,Online,0,0.0,110.22,2018.0,Wednesday,December,0.0
3011,Neptune,1,0,Buffet,1,0,2.0,1.0,0.0,81.0,Online,0,0.0,76.5,2018.0,Tuesday,April,0.0
3012,Venus,2,0,Buffet,1,0,2.0,3.0,0.0,44.0,Online,0,0.0,107.5,2018.0,Tuesday,March,1.0
3013,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,49.0,Online,0,0.0,126.9,2018.0,Monday,May,1.0
3014,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,113.0,Corporate,0,0.0,100.0,2018.0,Thursday,May,1.0
3015,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,243.0,Online,0,0.0,95.4,2018.0,Sunday,September,0.0
3016,Neptune,2,1,Buffet,2,0,1.0,4.0,0.0,63.0,Online,0,0.0,91.63,2017.0,Thursday,November,0.0
3017,Saturn,2,0,Buffet,1,0,1.0,1.0,0.0,3.0,Offline,0,0.0,37.5,2017.0,Thursday,December,0.0
3018,Neptune,2,0,Not Selected,1,0,1.0,3.0,0.0,80.0,Online,0,0.0,62.83,2017.0,Sunday,September,1.0
3019,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,18.0,Online,0,0.0,89.0,2018.0,Sunday,April,0.0
3020,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,29.0,Online,0,0.0,86.93,2018.0,Thursday,March,1.0
3021,Neptune,2,1,Buffet,1,0,2.0,4.0,0.0,76.0,Online,0,0.0,135.0,2018.0,Friday,October,0.0
3022,Jupiter,2,2,Buffet,1,0,0.0,1.0,0.0,10.0,Online,0,0.0,97.0,2017.0,Tuesday,August,0.0
3023,Venus,2,0,Buffet,0,0,0.0,5.0,0.0,106.0,Offline,0,0.0,62.0,2018.0,Friday,January,0.0
3024,Venus,2,0,Buffet,1,0,2.0,1.0,0.0,42.0,Online,0,0.0,107.41,2018.0,Tuesday,October,0.0
3025,Neptune,2,0,Buffet,2,0,2.0,3.0,0.0,3.0,Online,0,0.0,146.4,2018.0,Saturday,November,0.0
3026,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,16.0,Online,0,0.0,129.0,2018.0,Thursday,September,0.0
3027,Neptune,1,0,Buffet,0,0,2.0,2.0,0.0,115.0,Offline,0,0.0,76.0,2018.0,Tuesday,February,1.0
3028,Neptune,1,0,Luxury Buffet,0,0,2.0,1.0,0.0,220.0,Offline,0,0.0,128.0,2018.0,Monday,September,0.0
3029,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,189.0,Online,0,0.0,99.45,2018.0,Monday,August,1.0
3030,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,81.0,Online,0,0.0,116.1,2018.0,Saturday,May,1.0
3031,Venus,3,0,Buffet,0,0,1.0,3.0,0.0,60.0,Online,0,0.0,130.48,2018.0,Wednesday,April,0.0
3032,Venus,1,0,Buffet,1,0,1.0,1.0,0.0,6.0,Online,0,0.0,127.82,2018.0,Wednesday,July,1.0
3033,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,33.0,Online,0,0.0,108.9,2018.0,Friday,May,0.0
3034,Venus,2,0,Buffet,2,0,0.0,3.0,0.0,55.0,Online,0,0.0,139.5,2018.0,Saturday,October,0.0
3035,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,30.0,Online,0,0.0,135.9,2018.0,Saturday,September,0.0
3036,Neptune,2,0,Buffet,2,0,1.0,3.0,0.0,237.0,Online,0,0.0,87.67,2018.0,Saturday,September,0.0
3037,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,131.0,Online,0,0.0,105.3,2018.0,Wednesday,July,0.0
3038,Saturn,0,2,Buffet,0,0,0.0,2.0,0.0,120.0,Online,0,0.0,97.55,2018.0,Saturday,June,1.0
3039,Venus,2,0,Buffet,1,0,1.0,4.0,0.0,159.0,Online,0,0.0,133.2,2018.0,Friday,September,0.0
3040,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,13.0,Online,0,0.0,85.47,2018.0,Wednesday,May,1.0
3041,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,275.0,Offline,0,0.0,62.8,2018.0,Monday,June,0.0
3042,Venus,2,0,Buffet,1,0,2.0,2.0,0.0,73.0,Online,0,0.0,96.9,2018.0,Tuesday,December,0.0
3043,Neptune,2,0,Buffet,1,0,2.0,1.0,0.0,39.0,Online,0,0.0,126.0,2018.0,Tuesday,October,1.0
3044,Neptune,2,0,Buffet,0,0,2.0,0.0,0.0,12.0,Online,0,0.0,149.0,2018.0,Tuesday,September,0.0
3045,Neptune,2,0,Not Selected,1,0,1.0,3.0,0.0,239.0,Online,0,0.0,80.75,2018.0,Wednesday,October,0.0
3046,Neptune,2,0,Not Selected,2,0,0.0,1.0,0.0,0.0,Online,0,0.0,88.0,2018.0,Friday,December,1.0
3047,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,265.0,Offline,0,0.0,115.0,2018.0,Sunday,June,1.0
3048,Neptune,2,0,Buffet,0,0,1.0,4.0,0.0,135.0,Online,0,0.0,90.0,2018.0,Friday,November,0.0
3049,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,55.0,Online,0,0.0,106.0,2017.0,Thursday,December,0.0
3050,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,1.0,Corporate,0,0.0,65.0,2017.0,Friday,August,1.0
3051,Neptune,2,0,Buffet,2,0,0.0,3.0,0.0,302.0,Online,0,0.0,90.3,2018.0,Saturday,December,0.0
3052,Neptune,1,0,Luxury Buffet,0,0,1.0,1.0,0.0,301.0,Offline,0,0.0,90.0,2018.0,Monday,July,0.0
3053,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,18.0,Online,0,0.0,73.95,2018.0,Friday,January,0.0
3054,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,116.0,Online,0,0.0,90.0,2018.0,Saturday,November,0.0
3055,Neptune,2,0,Not Selected,2,0,1.0,1.0,0.0,32.0,Online,0,0.0,67.5,2018.0,Tuesday,February,0.0
3056,Neptune,2,0,Not Selected,1,0,1.0,1.0,0.0,251.0,Online,0,0.0,73.35,2018.0,Wednesday,November,0.0
3057,Neptune,1,0,Buffet,1,0,2.0,2.0,0.0,156.0,Offline,0,0.0,68.0,2018.0,Monday,July,0.0
3058,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,2.0,Online,0,0.0,163.0,2018.0,Saturday,September,0.0
3059,Venus,2,0,Buffet,0,0,1.0,5.0,0.0,2.0,Offline,0,0.0,90.95,2018.0,Wednesday,June,0.0
3060,Jupiter,1,0,Buffet,0,0,1.0,3.0,0.0,4.0,Corporate,0,0.0,181.79,2018.0,Wednesday,September,0.0
3061,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,21.0,Online,0,0.0,93.0,2018.0,Saturday,March,0.0
3062,Neptune,2,0,Buffet,3,0,2.0,2.0,0.0,43.0,Online,0,0.0,127.1,2018.0,Tuesday,July,0.0
3063,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,3.0,Online,0,0.0,75.0,2017.0,Tuesday,December,1.0
3064,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,252.0,Online,0,0.0,106.3,2018.0,Monday,October,0.0
3065,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,143.0,Online,0,0.0,77.03,2018.0,Sunday,April,1.0
3066,Saturn,2,1,Buffet,0,0,1.0,1.0,0.0,180.0,Online,0,0.0,112.5,2018.0,Monday,July,1.0
3067,Neptune,2,0,Buffet,0,0,2.0,0.0,0.0,212.0,Online,0,0.0,81.77,2018.0,Tuesday,June,1.0
3068,Neptune,2,0,Not Selected,0,0,1.0,1.0,0.0,126.0,Online,0,0.0,79.2,2018.0,Monday,November,0.0
3069,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,34.0,Online,0,0.0,94.5,2017.0,Wednesday,October,0.0
3070,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,3.0,Offline,0,0.0,54.75,2017.0,Sunday,October,0.0
3071,Venus,2,0,Buffet,1,0,0.0,4.0,0.0,71.0,Online,0,0.0,105.83,2018.0,Friday,April,0.0
3072,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,26.0,Online,0,0.0,77.0,2018.0,Monday,February,1.0
3073,Neptune,2,0,Luxury Buffet,0,0,1.0,2.0,0.0,418.0,Online,0,0.0,107.0,2018.0,Wednesday,September,0.0
3074,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,191.0,Offline,0,0.0,95.0,2018.0,Saturday,June,0.0
3075,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,147.0,Online,0,0.0,114.3,2018.0,Monday,August,1.0
3076,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,113.0,Corporate,0,0.0,100.0,2018.0,Thursday,May,0.0
3077,Neptune,2,0,Buffet,2,0,1.0,1.0,0.0,103.0,Offline,0,0.0,80.75,2018.0,Wednesday,June,0.0
3078,Neptune,3,0,Buffet,0,0,1.0,5.0,0.0,25.0,Offline,0,0.0,87.33,2018.0,Thursday,December,0.0
3079,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,43.0,Online,0,0.0,106.8,2018.0,Saturday,March,0.0
3080,Neptune,1,0,Buffet,1,0,1.0,3.0,0.0,118.0,Offline,0,0.0,110.0,2018.0,Wednesday,June,1.0
3081,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,52.0,Online,0,0.0,79.2,2018.0,Saturday,November,0.0
3082,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,5.0,Online,0,0.0,84.8,2018.0,Friday,December,0.0
3083,Venus,2,0,Buffet,1,0,0.0,1.0,0.0,75.0,Online,0,0.0,127.8,2018.0,Monday,July,0.0
3084,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,214.0,Online,0,0.0,90.95,2018.0,Tuesday,August,1.0
3085,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,245.0,Offline,0,0.0,75.0,2018.0,Sunday,June,1.0
3086,Venus,3,0,Buffet,1,0,3.0,6.0,0.0,87.0,Online,0,0.0,152.1,2018.0,Wednesday,August,0.0
3087,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,41.0,Offline,0,0.0,65.0,2018.0,Thursday,December,0.0
3088,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,226.0,Offline,0,0.0,70.0,2018.0,Monday,October,0.0
3089,Neptune,2,0,Buffet,2,0,2.0,3.0,0.0,15.0,Online,0,0.0,124.0,2017.0,Wednesday,September,0.0
3090,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,151.0,Offline,0,0.0,71.0,2018.0,Friday,January,0.0
3091,Venus,2,0,Buffet,1,0,1.0,2.0,0.0,46.0,Offline,0,0.0,60.0,2017.0,Monday,November,1.0
3092,Neptune,2,0,Not Selected,0,0,0.0,3.0,0.0,118.0,Online,0,0.0,116.1,2018.0,Saturday,June,0.0
3093,Neptune,2,0,Buffet,2,0,0.0,3.0,0.0,150.0,Online,0,0.0,65.83,2018.0,Saturday,March,1.0
3094,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,193.0,Online,0,0.0,65.0,2017.0,Sunday,October,0.0
